Customer ID,age,workclass,education,marital-status,occupation,relationship,sex,hours-per-week,Response,capital-loss,num-products,capital-gain
303,38,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,Female,38,No,0,10,
304,26,Private,HS-grad,Divorced,Exec-managerial,Own-child,Female,40,No,0,9,
305,20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Male,16,No,0,10,
306,37,Local-gov,Bachelors,Never-married,Prof-specialty,Unmarried,Male,40,No,0,13,
307,33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,Female,40,No,0,9,
308,24,Private,Bachelors,Never-married,Adm-clerical,Own-child,Male,40,No,0,13,
309,42,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,60,Yes,0,13,
310,51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,Male,84,No,0,9,310.3
311,56,Local-gov,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,Male,45,Yes,0,12,
312,22,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Male,40,No,0,10,
313,52,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,60,No,0,10,
314,44,Private,Bachelors,Divorced,Exec-managerial,Unmarried,Female,45,Yes,0,13,493.4
315,34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,35,No,0,9,406.4
316,51,Private,Some-college,Divorced,Craft-repair,Not-in-family,Male,42,Yes,0,10,
317,20,?,Some-college,Never-married,?,Not-in-family,Male,40,No,0,10,
318,19,Private,Some-college,Never-married,Sales,Not-in-family,Female,25,No,0,10,
319,37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,13,
320,68,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,Yes,0,9,
321,22,Private,Some-college,Divorced,Protective-serv,Not-in-family,Male,40,No,0,10,
322,56,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,13,
323,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
324,52,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,2,
325,26,Private,HS-grad,Separated,Handlers-cleaners,Own-child,Male,40,No,0,9,
326,33,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,50,No,0,14,
327,45,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,Female,42,No,0,14,
328,18,Private,11th,Never-married,Other-service,Own-child,Male,15,No,0,7,
329,43,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,60,Yes,0,10,
330,64,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,50,Yes,0,16,1502.4
331,18,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,20,No,0,9,
332,20,?,Some-college,Never-married,?,Own-child,Male,45,No,0,10,
333,57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,9,
334,41,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Female,42,No,0,9,367.4
335,34,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,1887,14,
336,19,Private,HS-grad,Never-married,Sales,Unmarried,Female,40,No,0,9,
337,44,Private,9th,Divorced,Other-service,Unmarried,Female,55,No,0,5,
338,56,Private,10th,Widowed,Other-service,Unmarried,Female,40,No,0,6,
339,36,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,80,No,0,9,
340,48,Private,Bachelors,Divorced,Exec-managerial,Unmarried,Female,48,No,0,13,
341,29,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,40,Yes,0,9,
342,33,Private,Bachelors,Never-married,Craft-repair,Not-in-family,Male,40,No,0,13,217.4
343,31,Private,5th-6th,Married-civ-spouse,Other-service,Husband,Male,40,No,0,3,
344,39,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,45,Yes,0,14,
345,66,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,9,1060.5
346,27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,50,Yes,0,13,
347,39,Private,HS-grad,Divorced,Exec-managerial,Unmarried,Female,40,Yes,0,9,9999.9
348,59,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,50,Yes,0,4,517.8
349,26,Private,HS-grad,Never-married,Other-service,Own-child,Female,40,No,0,9,
350,31,Private,Assoc-voc,Divorced,Craft-repair,Unmarried,Male,40,No,0,11,
351,45,?,HS-grad,Widowed,?,Unmarried,Female,40,No,0,9,
352,23,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,30,No,0,9,
353,36,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Female,40,No,0,9,
354,34,Private,Some-college,Married-civ-spouse,Other-service,Wife,Female,12,Yes,0,10,
355,32,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,84,Yes,0,9,
356,37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,50,Yes,0,13,
357,33,Private,Bachelors,Never-married,Sales,Not-in-family,Male,45,No,0,13,
358,50,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,80,Yes,0,15,9999.9
359,32,Federal-gov,Assoc-acdm,Never-married,Protective-serv,Not-in-family,Male,40,No,0,12,
360,35,Private,Bachelors,Never-married,Adm-clerical,Own-child,Female,40,No,0,13,
361,37,Private,11th,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,7,
362,44,Private,Some-college,Divorced,Craft-repair,Not-in-family,Male,60,No,0,10,
363,57,Private,Some-college,Divorced,Handlers-cleaners,Other-relative,Male,25,No,0,10,
364,29,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Own-child,Female,40,No,0,10,
365,55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,50,Yes,0,9,
366,43,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,25,Yes,0,15,
367,43,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,70,No,0,10,
368,45,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,Male,60,Yes,0,10,
369,33,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,8,No,0,14,
370,26,Private,10th,Divorced,Other-service,Unmarried,Female,40,No,0,6,
371,23,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,68,No,0,10,
372,41,Private,7th-8th,Separated,Craft-repair,Not-in-family,Male,40,No,0,4,
373,24,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
374,47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Male,44,No,0,13,
375,34,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,Male,45,No,0,9,
376,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,9,
377,28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,40,No,1485,13,
378,24,Private,HS-grad,Never-married,Exec-managerial,Own-child,Female,40,No,0,9,
379,73,?,Some-college,Married-civ-spouse,?,Husband,Male,10,No,0,10,
380,23,Private,HS-grad,Never-married,Craft-repair,Other-relative,Male,15,No,0,9,
381,43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,9,
382,26,Private,Bachelors,Divorced,Tech-support,Not-in-family,Female,40,No,0,13,
383,58,Self-emp-not-inc,Doctorate,Married-AF-spouse,Exec-managerial,Wife,Female,35,Yes,1485,16,
384,52,Private,HS-grad,Widowed,Adm-clerical,Unmarried,Female,35,No,0,9,
385,29,Private,11th,Married-civ-spouse,Transport-moving,Husband,Male,99,Yes,0,7,
386,47,Private,11th,Married-civ-spouse,Other-service,Husband,Male,35,No,0,7,
387,49,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Female,37,No,0,9,
388,40,Private,11th,Widowed,Adm-clerical,Unmarried,Female,40,No,0,7,
389,62,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,40,No,0,9,
390,49,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,55,Yes,1977,9,
391,50,Private,Bachelors,Divorced,Prof-specialty,Other-relative,Female,50,Yes,0,13,
392,31,Private,HS-grad,Never-married,Transport-moving,Own-child,Male,40,No,0,9,
393,48,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,Female,50,No,0,14,
394,24,Private,HS-grad,Never-married,Craft-repair,Unmarried,Female,40,No,0,9,
395,41,?,HS-grad,Never-married,?,Own-child,Female,40,No,0,9,341.8
396,37,Private,HS-grad,Separated,Machine-op-inspct,Own-child,Male,60,No,0,9,
397,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,45,Yes,0,13,
398,63,?,HS-grad,Married-civ-spouse,?,Husband,Male,16,No,0,9,
399,36,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,45,No,0,14,
400,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,13,
401,41,Private,Bachelors,Never-married,Sales,Not-in-family,Female,40,No,0,13,
402,26,Private,Assoc-acdm,Never-married,Tech-support,Other-relative,Female,20,No,0,12,
403,17,Private,11th,Never-married,Sales,Own-child,Female,25,No,0,7,
404,27,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Male,36,No,0,9,
405,43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,65,No,0,9,
406,35,Private,HS-grad,Never-married,Transport-moving,Own-child,Male,55,No,0,9,
407,38,Private,Bachelors,Divorced,Adm-clerical,Unmarried,Female,40,No,0,13,
408,26,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,40,No,0,9,
409,28,Private,Some-college,Never-married,Exec-managerial,Own-child,Female,40,No,0,10,
410,38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,24,Yes,0,13,
411,36,Private,11th,Divorced,Transport-moving,Unmarried,Female,40,No,0,7,
412,33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,40,Yes,0,9,
413,19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,70,No,0,9,105.5
414,22,?,Assoc-acdm,Never-married,?,Own-child,Male,25,No,0,12,
415,42,Federal-gov,10th,Married-civ-spouse,Adm-clerical,Husband,Male,40,No,0,6,
416,50,Private,10th,Married-civ-spouse,Transport-moving,Husband,Male,40,Yes,0,6,
417,30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,30,No,0,9,
418,37,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Other-relative,Male,40,No,0,10,
419,54,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,15,9999.9
420,52,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,40,No,0,13,
421,65,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,No,0,2,
422,33,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Female,40,No,0,9,
423,25,Private,Some-college,Never-married,Tech-support,Other-relative,Male,40,No,0,10,
424,24,Private,Bachelors,Never-married,Sales,Not-in-family,Male,45,No,0,13,
425,26,Private,Assoc-voc,Separated,Adm-clerical,Unmarried,Female,40,No,0,11,
426,39,Private,HS-grad,Separated,Adm-clerical,Not-in-family,Male,40,Yes,0,9,
427,59,Private,HS-grad,Divorced,Other-service,Not-in-family,Female,40,No,0,9,
428,29,Private,Some-college,Never-married,Adm-clerical,Unmarried,Female,40,No,0,10,
429,47,Private,11th,Never-married,Other-service,Own-child,Female,45,No,0,7,
430,23,?,Some-college,Never-married,?,Own-child,Female,35,No,0,10,
431,64,Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,50,No,0,9,
432,21,Private,HS-grad,Never-married,Other-service,Own-child,Male,20,No,0,9,
433,32,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,40,Yes,0,10,
434,26,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Female,37,No,0,9,
435,19,?,Some-college,Never-married,?,Own-child,Female,20,No,0,10,
436,62,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,40,No,0,14,
437,32,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,55,Yes,0,13,
438,75,?,10th,Married-spouse-absent,?,Not-in-family,Female,5,No,0,6,
439,45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,60,No,0,9,
440,31,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,1887,13,
441,32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,40,No,0,9,258
442,24,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,40,No,0,13,
443,25,Private,Bachelors,Never-married,Sales,Own-child,Female,40,No,0,13,
444,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,60,No,0,9,
445,18,Private,Some-college,Never-married,Sales,Own-child,Female,20,No,0,10,
446,44,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,55,Yes,0,16,
447,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,50,No,0,10,341.1
448,27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,40,No,0,13,
449,23,Private,Bachelors,Never-married,Adm-clerical,Own-child,Male,40,No,0,13,
450,21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Male,40,No,0,10,217.4
451,37,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,40,No,0,9,
452,65,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,48,No,0,9,
453,43,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,14,
454,45,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Male,44,No,0,9,
455,24,State-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,40,No,0,13,
456,24,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Male,42,No,0,10,
457,19,Local-gov,Some-college,Never-married,Protective-serv,Own-child,Male,35,No,1721,10,
458,37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,65,Yes,0,13,
459,24,Private,HS-grad,Never-married,Adm-clerical,Own-child,Female,35,No,0,9,
460,34,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,10,
461,50,State-gov,HS-grad,Married-civ-spouse,Other-service,Wife,Female,39,No,0,9,
462,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
463,39,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,60,No,0,13,
464,44,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,38,No,0,4,
465,45,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Male,40,No,0,9,
466,32,State-gov,11th,Never-married,Protective-serv,Own-child,Male,40,No,0,7,
467,47,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,14,
468,50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,9,
469,32,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,Male,40,No,0,11,
470,19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,40,No,0,9,
471,19,?,Some-college,Never-married,?,Own-child,Female,20,No,0,10,
472,28,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,Male,10,No,0,14,
473,28,Private,HS-grad,Divorced,Sales,Other-relative,Male,50,No,0,9,
474,39,Federal-gov,Masters,Never-married,Prof-specialty,Not-in-family,Male,40,Yes,0,14,
475,21,Private,Some-college,Never-married,Other-service,Not-in-family,Male,40,No,0,10,290.7
476,73,Self-emp-not-inc,Some-college,Widowed,Farming-fishing,Not-in-family,Female,75,No,0,10,
477,39,Private,7th-8th,Married-civ-spouse,Other-service,Husband,Male,40,No,0,4,450.8
478,25,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Male,40,No,0,10,
479,31,Private,Some-college,Married-AF-spouse,Sales,Wife,Female,20,No,0,10,
480,51,Private,Some-college,Divorced,Sales,Not-in-family,Female,32,No,0,10,
481,39,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Female,28,No,0,13,
482,31,Private,Bachelors,Divorced,Handlers-cleaners,Own-child,Male,40,No,0,13,
483,21,Private,Some-college,Never-married,Sales,Own-child,Male,17,No,0,10,
484,46,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Male,50,Yes,0,13,2782.8
485,73,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Female,35,No,0,9,
486,41,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Male,40,No,0,9,
487,20,Private,HS-grad,Never-married,Transport-moving,Own-child,Male,40,No,0,9,
488,27,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,Male,30,No,0,12,
489,24,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,35,No,0,13,
490,20,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,10,
491,39,Private,Assoc-voc,Never-married,Machine-op-inspct,Own-child,Male,40,No,0,11,
492,27,Private,Bachelors,Never-married,Handlers-cleaners,Not-in-family,Male,28,No,0,13,
493,33,Private,11th,Married-civ-spouse,Sales,Husband,Male,60,No,0,7,
494,33,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,No,0,9,
495,36,State-gov,9th,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,5,
496,55,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,36,No,0,10,
497,19,Private,Some-college,Never-married,Machine-op-inspct,Own-child,Male,40,No,0,10,
498,35,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Male,60,No,0,9,
499,34,Private,5th-6th,Never-married,Machine-op-inspct,Other-relative,Male,40,No,0,3,
500,62,State-gov,Prof-school,Divorced,Prof-specialty,Not-in-family,Female,35,No,0,15,
501,33,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,10,
502,39,Private,9th,Married-civ-spouse,Craft-repair,Husband,Male,55,No,0,5,438.6
503,36,Local-gov,Some-college,Married-civ-spouse,Tech-support,Husband,Male,40,No,0,10,
504,41,Private,Bachelors,Divorced,Adm-clerical,Unmarried,Female,33,No,0,13,
505,39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,60,No,0,9,
506,38,?,HS-grad,Married-civ-spouse,?,Wife,Female,10,Yes,1887,9,
507,18,Private,HS-grad,Never-married,Adm-clerical,Own-child,Female,10,No,0,9,
508,61,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,45,Yes,0,10,1502.4
509,20,Federal-gov,Assoc-voc,Never-married,Adm-clerical,Own-child,Female,36,No,0,11,
510,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,65,Yes,0,9,
511,27,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,40,No,0,9,
512,66,Private,10th,Widowed,Other-service,Unmarried,Female,38,No,0,6,
513,21,Private,HS-grad,Never-married,Transport-moving,Other-relative,Male,40,No,0,9,
514,20,Private,Some-college,Never-married,Other-service,Own-child,Female,18,No,0,10,
515,34,Private,Some-college,Divorced,Adm-clerical,Own-child,Male,40,No,0,10,
516,63,Private,5th-6th,Never-married,Priv-house-serv,Not-in-family,Female,50,No,0,3,
517,20,?,HS-grad,Never-married,?,Unmarried,Male,40,No,0,9,
518,31,Private,HS-grad,Separated,Tech-support,Not-in-family,Female,40,No,0,9,
519,41,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,60,No,2051,16,
520,64,State-gov,1st-4th,Married-civ-spouse,Farming-fishing,Husband,Male,45,No,0,2,
521,32,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,40,No,0,13,
522,30,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,50,Yes,0,9,
523,36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Male,72,No,0,13,
524,22,Private,Some-college,Never-married,Farming-fishing,Own-child,Male,12,No,0,10,
525,53,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,50,No,0,10,
526,50,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,Female,40,No,0,9,
527,36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,13,
528,41,Self-emp-inc,11th,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,7,
529,55,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,35,No,0,13,
530,38,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,50,Yes,0,13,1502.4
531,28,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,50,No,0,13,217.4
532,24,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,Female,37,No,0,13,
533,60,Private,Some-college,Divorced,Adm-clerical,Other-relative,Female,40,No,0,10,
534,54,Private,10th,Married-civ-spouse,Other-service,Husband,Male,40,No,0,6,
535,27,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,60,No,0,9,
536,30,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,30,No,0,14,
537,54,Private,HS-grad,Widowed,Transport-moving,Not-in-family,Male,45,No,0,9,
538,44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,10,517.8
539,52,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,60,Yes,0,9,
540,18,Private,11th,Never-married,Other-service,Own-child,Male,20,No,0,7,
541,55,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,Male,50,No,0,4,
542,35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,50,Yes,0,13,
543,37,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Female,40,Yes,0,13,
544,22,Private,Some-college,Never-married,Adm-clerical,Own-child,Female,40,No,0,10,
545,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,45,Yes,0,13,
546,38,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Male,60,No,0,13,
